price,quantity,type
101.279,45,buy
106.247,58,sell
97.4631,66,sell
97.4806,50,sell
109.077,68,buy
101.591,90,sell
109.582,51,buy
98.197,43,sell
106.243,24,sell
103.65,7,sell
107.288,46,buy
93.9976,74,buy
97.7339,78,sell
92.7776,39,buy
107.392,72,sell
92.383,73,buy
107.628,24,sell
100.274,98,sell
102.622,30,buy
107.274,61,sell
90.8138,26,buy
103.821,64,sell
96.6578,17,sell
107.653,67,sell
107.275,99,sell
108.02,62,sell
104.588,74,sell
99.6663,55,sell
102.056,90,sell
105.573,13,sell
108.081,68,sell
107.394,29,sell
109.857,39,sell
106.698,1,buy
98.6851,55,sell
102.447,87,sell
99.1224,14,buy
99.2117,96,sell
105.3,66,sell
107.697,33,sell
108.29,21,buy
98.404,20,sell
95.2548,76,buy
106.401,79,sell
109.478,68,buy
106.383,51,buy
102.089,3,sell
96.5104,14,buy
97.2305,72,buy
107.843,19,sell
103.119,87,sell
98.1769,46,sell
90.3806,91,sell
101.808,33,sell
90.8367,74,buy
103.454,36,sell
98.8738,80,sell
95.3978,34,buy
90.6413,28,sell
99.4641,40,buy
103.961,17,sell
94.3913,8,sell
90.0244,27,buy
96.0064,93,sell
98.3158,70,sell
93.2421,53,buy
90.1344,32,sell
105.253,56,buy
105.886,24,buy
102.773,42,buy
90.1689,43,buy
101.947,21,sell
99.0971,100,buy
109.455,15,buy
99.711,22,sell
106.508,47,sell
108.889,45,buy
105.994,25,sell
105.042,89,sell
104.03,66,buy
95.9886,92,buy
91.3795,33,sell
98.8119,12,sell
101.604,13,buy
109.922,11,sell
93.7818,4,sell
99.8121,73,buy
90.0907,25,sell
96.2726,4,buy
91.8181,84,buy
96.2063,54,buy
103.801,87,buy
92.9536,17,sell
108.844,33,buy
90.6924,17,buy
92.4907,84,buy
108.243,99,buy
99.478,19,sell
100.159,63,sell
104.25,23,sell
107.984,92,sell
99.3251,41,buy
92.9525,47,sell
101.693,53,buy
102.816,85,sell
90.7675,13,buy
95.1743,23,sell
90.2584,67,sell
91.5971,98,sell
102.291,61,buy
105.481,80,buy
97.4884,44,buy
96.7019,31,buy
95.28,33,buy
103.561,54,buy
99.1735,19,sell
99.3498,26,buy
92.4969,79,sell
106.232,26,buy
106.626,33,sell
96.3008,92,sell
95.4966,54,buy
108.911,53,buy
108.136,50,sell
98.2168,65,buy
97.5921,58,buy
101.589,37,sell
95.8306,22,buy
97.2349,22,sell
94.7329,65,sell
96.3812,1,buy
93.8737,30,buy
108.983,25,buy
90.7529,42,sell
108.049,31,sell
108.17,46,buy
100.803,99,buy
107.124,70,sell
97.7393,5,buy
101.33,75,buy
93.9789,33,sell
103.511,39,buy
108.597,91,sell
93.8021,82,sell
104.042,12,buy
90.0777,3,buy
101.058,38,sell
102.883,28,buy
94.7158,15,sell
103.048,15,sell
109.862,92,sell
100.273,3,sell
99.9709,13,sell
90.658,18,sell
109.223,14,buy
103.381,97,buy
102.635,90,buy
109.346,86,buy
92.2953,96,sell
92.4716,19,buy
100.61,9,buy
109.166,20,sell
92.1238,83,sell
90.6104,22,sell
96.1305,59,buy
105.649,52,buy
93.9927,90,buy
99.7348,77,buy
109.835,48,sell
105.845,11,buy
102.539,6,buy
93.2234,33,buy
97.0917,42,sell
98.3375,44,sell
99.7032,93,sell
105.37,66,sell
109.426,13,sell
93.5637,70,sell
93.0671,19,sell
97.1218,55,sell
92.3634,29,sell
97.6013,27,sell
98.5902,33,sell
98.1546,79,sell
97.4783,13,buy
108.832,3,sell
92.3544,53,buy
94.4516,99,buy
102.788,87,sell
106.55,100,sell
105.649,12,sell
96.0169,19,buy
105.773,34,sell
100.365,98,buy
109.551,58,sell
101.658,17,buy
95.9322,56,buy
106.745,21,sell
91.8298,56,sell
95.3795,27,buy
92.6659,42,buy
93.4057,35,buy
108.401,11,sell
90.2555,19,sell
96.2958,66,sell
96.8304,94,buy
90.4533,71,buy
96.5085,53,sell
90.1426,1,sell
94.1018,21,buy
102.582,42,sell
94.2954,28,buy
92.6907,90,sell
92.6876,87,buy
101.412,32,sell
103.581,66,buy
92.3736,57,sell
105.052,18,sell
92.5876,15,buy
95.8315,57,sell
104.577,71,sell
108.784,88,buy
97.6799,95,buy
95.2772,22,buy
101.065,46,sell
94.6839,94,sell
106.483,70,sell
93.1518,60,sell
106.223,31,buy
98.1381,38,sell
101.369,41,sell
98.833,45,sell
100.032,33,sell
106.74,27,buy
97.4585,71,sell
103.611,65,sell
105.917,44,buy
109.915,24,sell
100.96,64,sell
97.0536,76,sell
100.923,46,buy
92.6066,76,sell
107.428,7,sell
96.0535,13,sell
105.095,36,buy
107.431,26,sell
105.689,22,sell
90.0287,59,sell
108.949,43,sell
93.6183,27,sell
96.5204,43,sell
90.138,80,buy
95.6877,73,sell
90.0727,65,sell
92.0835,33,buy
96.0964,50,buy
98.2691,28,buy
101.384,45,buy
108.657,61,buy
104.982,77,sell
107.863,71,buy
99.2831,28,buy
101.402,84,sell
97.4673,51,sell
96.957,34,sell
90.1629,59,sell
103.919,15,buy
105.316,41,sell
99.2448,29,sell
106.262,48,sell
106.548,24,buy
104.554,44,buy
107.624,75,sell
92.2537,97,sell
102.603,75,buy
104.832,67,buy
103.478,56,buy
99.9508,91,buy
104.283,84,buy
94.4785,42,sell
99.0793,67,buy
105.805,18,sell
95.1097,23,sell
91.2585,88,buy
106.061,4,sell
102.344,51,sell
100.608,36,sell
97.7287,20,sell
90.1321,64,buy
105.628,83,sell
106.042,48,buy
94.7995,53,buy
96.8831,41,buy
90.352,9,buy
91.4452,20,sell
108.548,55,buy
102.677,67,buy
95.0119,37,buy
93.5659,65,sell
109.424,97,buy
104.499,36,sell
98.1646,88,buy
101.785,79,sell
104.54,42,sell
104.527,24,sell
104.627,62,buy
95.4645,65,buy
92.5698,86,sell
107.414,81,sell
91.3466,96,sell
99.1086,27,sell
95.0981,100,sell
104.597,5,sell
103.513,56,buy
95.3986,26,sell
107.844,92,buy
109.531,48,sell
102.601,69,sell
103.145,42,buy
94.7971,56,sell
100.936,47,sell
95.5305,37,buy
98.534,47,sell
100.516,34,sell
106.184,73,buy
94.7811,59,buy
106.975,46,sell
109.245,88,buy
107.173,56,sell
108.894,30,buy
93.4393,93,sell
104.478,11,buy
92.4337,53,buy
94.2492,61,buy
102.905,78,buy
107.25,55,buy
99.531,14,sell
95.0535,73,buy
101.459,1,buy
99.3288,41,sell
93.3943,35,buy
91.8795,38,sell
105.984,18,buy
97.7664,32,sell
91.1168,47,sell
97.6337,94,sell
108.842,65,sell
99.5346,29,buy
98.9554,2,buy
94.0358,44,buy
104.305,22,buy
90.2536,19,sell
104.956,81,buy
106.647,65,buy
100.72,20,sell
95.5048,86,sell
90.0127,78,buy
104.813,19,buy
102.638,91,buy
93.2838,42,sell
93.0363,1,sell
93.793,67,buy
108.321,50,sell
103.082,60,buy
108.783,74,buy
98.1261,25,sell
90.1614,3,buy
96.2619,89,buy
101.083,40,buy
98.123,43,buy
92.5704,5,buy
96.6511,41,sell
98.3726,65,sell
96.561,69,sell
93.3678,85,sell
103.37,94,buy
108.291,2,sell
98.828,21,sell
102.265,29,sell
92.289,57,sell
103.409,28,buy
99.6138,35,sell
93.6025,71,buy
92.6314,48,buy
94.0906,42,buy
90.9231,32,buy
103.623,98,buy
103.994,33,buy
102.964,10,buy
106.315,6,buy
98.6285,33,buy
93.973,83,sell
98.7779,10,buy
96.4515,88,buy
108.545,49,buy
93.3806,65,buy
104.906,90,sell
104.143,6,sell
103.815,54,sell
94.4518,57,sell
101.397,27,buy
109.847,18,buy
109.65,87,sell
99.253,79,sell
105.613,65,sell
92.4028,40,sell
91.8633,92,buy
101.394,43,sell
109.564,26,sell
90.5178,34,buy
104.101,69,buy
107.952,56,buy
105.891,52,buy
107.194,42,sell
103.083,60,buy
94.9018,19,sell
108.594,100,buy
109.765,5,sell
95.8483,42,buy
92.4398,56,sell
95.2464,82,buy
102.68,17,buy
94.3846,43,sell
97.4386,1,buy
92.4751,14,buy
93.8108,22,buy
107.852,76,sell
93.4137,54,sell
102.186,51,buy
96.1171,44,sell
96.9097,30,sell
97.8537,69,sell
98.5098,69,buy
95.4028,9,buy
95.1663,10,buy
102.158,40,buy
95.0261,9,sell
101.268,69,buy
106.262,22,sell
93.2419,93,buy
102.748,87,buy
94.071,69,buy
93.902,94,buy
90.5123,10,sell
92.6995,26,buy
92.7807,38,sell
105.613,23,buy
103.835,26,sell
93.1071,37,sell
98.6596,54,buy
101.184,46,buy
108.802,99,buy
108.129,17,sell
94.7815,70,sell
105.352,17,buy
102.038,88,sell
96.0051,69,sell
96.7409,47,buy
109.867,81,buy
93.4562,75,sell
96.9419,56,sell
91.5498,34,buy
102.237,6,buy
91.0381,57,buy
93.011,63,buy
107.062,34,buy
105.457,35,buy
97.1223,98,buy
106.44,82,buy
108.403,47,buy
98.259,62,buy
108.317,75,buy
100.812,34,buy
100.091,1,buy
98.4276,2,buy
99.2438,21,sell
99.8478,37,sell
99.4504,59,buy
109.396,6,sell
90.6653,91,buy
102.796,66,buy
109.149,68,buy
109.874,79,buy
95.5268,70,buy
101.69,43,sell
90.8337,72,buy
102.574,32,buy
97.2197,57,sell
108.111,62,buy
106.229,96,buy
103.178,68,buy
105.164,61,buy
100.045,21,sell
90.1114,54,sell
95.3991,65,sell
99.3784,18,sell
108.195,54,buy
104.868,2,buy
97.0633,91,buy
103.246,87,buy
94.1155,87,sell
104.099,1,sell
105.681,31,sell
102.309,89,buy
92.3,27,buy
105.134,55,buy
106.51,17,sell
96.3261,23,buy
103.438,80,sell
105.975,94,buy
108.509,8,sell
97.616,96,buy
91.8166,94,buy
95.1715,83,buy
100.518,10,buy
93.1455,36,sell
101.949,6,sell
92.4827,73,sell
92.9709,43,sell
98.54,99,sell
104.144,50,sell
101.717,88,buy
93.5859,61,sell
93.6378,81,sell
90.5858,20,buy
94.1459,12,buy
95.1203,88,sell
91.7528,97,buy
101.501,82,sell
109.53,55,sell
96.0662,95,sell
100.937,27,sell
105.775,19,sell
95.1183,63,sell
92.7013,24,buy
102.874,18,sell
107.2,43,buy
94.1214,71,buy
103.61,93,sell
102.506,50,buy
91.2028,93,sell
91.6126,6,sell
90.0057,72,sell
102.426,40,buy
104.83,89,buy
104.556,8,buy
104.934,25,sell
96.9216,35,sell
96.3139,76,sell
97.7474,92,buy
91.0929,11,sell
95.2926,70,buy
94.4697,31,sell
108.624,81,buy
105.273,85,sell
108.325,74,sell
106.03,86,buy
101.544,60,sell
93.0911,51,buy
95.0709,15,sell
98.3305,58,sell
90.0793,80,buy
107.652,35,buy
107.291,84,buy
99.6957,60,sell
97.3178,40,buy
97.2242,77,buy
106.578,83,sell
108.956,86,buy
104.411,90,buy
105.794,70,buy
90.1439,90,buy
108.583,98,buy
108.898,4,sell
107.192,80,sell
103.484,88,buy
96.6408,49,sell
91.231,50,sell
92.4203,7,buy
92.5133,95,sell
93.0161,81,buy
95.9799,35,sell
98.9086,48,sell
106.013,28,buy
98.5121,20,sell
105.867,41,buy
102.708,19,sell
105.647,26,sell
106.179,57,buy
100.055,64,sell
104.113,89,sell
93.1071,80,buy
104.154,37,buy
109.316,2,sell
92.9456,4,buy
91.9769,16,buy
96.1774,57,sell
90.9029,18,sell
107.083,51,buy
92.0573,47,buy
103.377,94,buy
107.351,66,sell
92.9349,51,buy
94.2345,22,sell
102.52,13,buy
98.0805,23,buy
91.9918,78,sell
105.463,67,sell
104.797,43,buy
94.1884,15,sell
100.889,46,sell
107.573,96,buy
95.883,42,sell
107.682,49,sell
106.884,90,sell
93.9078,69,buy
93.9324,76,buy
101.128,98,buy
98.449,33,sell
96.7695,83,buy
107.961,17,sell
105.181,79,sell
96.0062,95,sell
92.5862,87,sell
93.2621,96,sell
98.6994,33,sell
102.222,28,buy
104.43,91,buy
90.7629,27,buy
96.152,44,sell
98.8269,100,sell
93.3405,50,buy
106.529,62,buy
93.1327,78,sell
100.532,53,buy
102.377,29,sell
95.6465,27,buy
106.887,40,sell
107.116,79,buy
108.054,88,buy
100.656,24,sell
109.409,41,sell
92.7351,19,buy
91.185,72,sell
95.4653,73,buy
109.545,40,buy
106.356,60,buy
95.4218,73,buy
102.328,66,buy
103.609,34,sell
108.763,48,buy
102.921,21,buy
92.7106,2,sell
105.405,71,buy
93.9012,18,buy
103.515,36,buy
109.292,19,buy
100.925,93,buy
98.7705,64,sell
102.303,36,buy
99.9388,68,sell
90.5176,78,buy
98.6202,9,buy
98.5866,93,buy
93.6103,54,buy
93.2785,73,buy
99.9682,47,buy
107.265,78,sell
100.222,52,sell
107.733,65,sell
105.983,96,buy
104.027,82,sell
105.24,62,sell
107.85,80,sell
92.0546,5,buy
93.9536,28,buy
91.4958,84,buy
95.079,95,sell
92.9815,50,buy
102.659,57,sell
105.321,20,buy
97.3868,75,buy
108.622,68,buy
94.6366,39,buy
98.4132,25,buy
107.402,69,buy
98.6547,42,sell
97.8701,38,sell
103.292,39,sell
107.032,32,sell
93.5541,94,sell
108.508,73,buy
92.1742,56,sell
100.375,92,sell
103.246,83,sell
102.182,43,sell
97.5932,30,buy
100.506,6,sell
103.216,32,buy
106.779,81,sell
108.079,13,sell
94.4054,16,buy
99.0003,72,sell
91.265,14,buy
99.8829,27,buy
91.7795,90,sell
98.9738,80,buy
109.801,93,buy
94.662,73,buy
102.663,11,buy
98.6629,82,buy
109.983,84,buy
94.5001,46,sell
93.2374,78,sell
100.628,39,sell
109.337,75,buy
102.641,7,sell
95.7505,24,sell
91.7728,99,buy
94.7229,89,sell
98.1605,25,buy
102.105,26,buy
109.94,59,sell
92.9526,82,buy
93.8887,56,sell
97.5849,73,buy
107.312,22,buy
101.221,35,sell
103.672,90,buy
99.5066,46,buy
93.4902,38,buy
94.1493,14,buy
99.7045,97,sell
107.209,48,buy
97.4436,8,sell
104.27,1,buy
101.813,16,buy
96.6568,29,buy
106.65,88,buy
100.502,13,sell
102.643,34,sell
93.917,100,buy
93.7946,88,sell
96.8024,89,sell
100.033,10,buy
94.8949,67,sell
92.8795,45,buy
95.5309,72,buy
104.361,97,sell
104.481,60,buy
107.545,71,buy
108.954,9,sell
106.489,51,buy
104.028,41,buy
106.635,28,buy
91.6841,78,sell
100.362,8,sell
103.945,11,buy
99.3727,89,buy
102.427,87,sell
101.344,14,sell
90.2297,40,sell
102.611,50,sell
93.9952,9,sell
91.068,86,sell
109.077,40,sell
92.8464,62,buy
99.115,72,buy
93.1793,71,sell
105.238,71,buy
102.554,4,sell
96.2661,23,buy
97.0827,17,buy
103.786,93,sell
107.917,3,sell
107.135,81,buy
94.5694,95,buy
101.942,5,sell
100.504,87,buy
103.418,91,buy
102.703,55,buy
102.698,35,sell
95.4859,21,buy
105.265,23,buy
101.46,17,buy
95.7065,62,buy
94.648,3,buy
95.2475,32,sell
105.577,56,sell
94.5844,22,sell
100.774,82,buy
96.8787,86,sell
107.149,60,sell
100.492,52,buy
91.9702,18,sell
97.8061,78,buy
107.155,91,buy
107.414,45,buy
100.908,76,sell
91.8103,94,sell
90.0184,53,sell
93.3151,89,buy
91.6892,88,buy
103.236,56,sell
92.3813,56,sell
109.763,8,sell
106.092,65,buy
90.7149,37,buy
101.627,12,sell
108.268,2,buy
102.943,57,sell
109.641,78,buy
103.74,30,sell
99.9524,44,sell
101.824,28,buy
101.78,94,sell
109.083,18,sell
93.3778,32,sell
105.806,59,sell
97.5593,64,sell
105.412,85,buy
101.282,66,sell
99.92,95,sell
106.231,90,sell
90.0419,20,sell
103.09,77,sell
98.4878,34,buy
104.49,41,buy
108.434,72,sell
92.3883,21,sell
92.8807,67,buy
101.567,16,sell
92.3118,52,sell
104.207,26,buy
107.736,29,sell
95.0998,16,buy
93.596,17,buy
94.0969,7,buy
96.2301,47,buy
99.2119,50,sell
106.929,92,buy
108.306,34,sell
95.248,41,sell
104.626,3,buy
98.6081,50,sell
109.59,12,sell
101.7,48,buy
106.164,47,buy
107.149,28,buy
96.6973,69,sell
107.894,26,sell
100.243,72,sell
102.302,97,sell
107.529,52,sell
93.4393,100,buy
108.645,38,sell
90.9563,58,sell
94.6207,96,sell
102.03,18,sell
95.3074,68,buy
90.3288,73,buy
95.397,8,sell
91.8866,39,sell
94.7928,73,buy
90.089,36,sell
100.008,55,sell
106.178,5,sell
92.8433,78,buy
91.1299,84,buy
100.603,39,sell
100.423,66,sell
98.5701,64,buy
97.025,52,buy
101.043,81,sell
101.576,57,buy
108.8,97,sell
98.3303,95,sell
92.383,81,buy
108.047,68,buy
103.05,8,sell
96.3777,48,buy
102.691,50,sell
104.183,91,sell
90.1806,79,sell
93.6997,2,buy
92.0126,7,sell
97.8503,42,buy
93.81,60,buy
104.896,60,sell
100.629,1,buy
108.208,66,buy
102.987,18,buy
97.5442,24,buy
97.8488,45,buy
90.0265,20,sell
107.568,15,buy
102.694,9,buy
92.8804,29,sell
99.3986,86,sell
94.0402,64,buy
109.268,77,sell
95.2637,57,sell
96.8541,74,sell
108.883,19,sell
105.768,16,buy
109.724,29,buy
92.7143,70,buy
93.1523,8,buy
96.44,89,buy
98.5136,62,buy
106.883,35,sell
109.633,41,buy
94.3845,76,sell
103.57,48,sell
93.4657,16,buy
97.2653,90,buy
97.5629,64,sell
105.988,95,buy
93.6453,44,sell
109.214,26,buy
105.641,77,sell
101.151,18,buy
109.29,27,buy
106.242,7,buy
107.656,56,buy
105.62,54,sell
100.598,5,buy
90.2375,6,sell
95.8906,24,sell
104.124,32,buy
109.312,80,sell
104.869,36,sell
104.867,36,buy
105.703,9,buy
100.442,94,buy
103.26,18,buy
98.5913,22,sell
101.493,24,buy
105.339,9,buy
101.595,17,sell
90.42,99,buy
108.799,37,buy
107.353,33,sell
99.6469,22,buy
93.7851,33,buy
100.212,49,buy
98.0185,55,buy
91.8066,20,sell
95.4607,6,sell
107.998,43,buy
94.7979,2,buy
90.4004,56,buy
101.585,86,buy
95.9271,72,buy
91.4723,39,sell
98.8351,6,sell
97.5808,60,sell
91.9022,65,sell
94.0809,29,sell
102.021,64,buy
90.742,78,sell
108.745,17,buy
109.064,21,sell
107.285,25,buy
93.4925,73,sell
105.357,80,buy
92.1699,100,sell
105.291,64,sell
95.106,41,sell
99.5764,38,sell
97.2992,92,buy
102.593,40,sell
109.589,80,sell
103.15,91,sell
97.2571,2,buy
93.2559,44,buy
99.3312,85,buy
93.1886,62,sell
95.7864,72,buy
102.154,15,sell
95.3646,13,buy
95.8825,93,buy
99.13,30,sell
101.229,36,sell
104.738,87,buy
91.8725,7,buy
94.6978,51,buy
92.4333,54,sell
101.319,6,buy
102.529,95,sell
95.0471,41,buy
90.5879,54,sell
98.4206,100,sell
99.9986,3,buy
96.8083,88,buy
92.6133,13,buy
91.5737,68,sell
105.853,84,sell
99.302,30,buy
91.478,19,buy
98.4553,46,sell
101.143,73,buy
91.655,60,buy
99.8392,79,buy
106.43,80,sell
91.3075,69,sell
107.074,80,sell
107.066,27,sell
97.57,1,sell
95.425,48,buy
103.47,76,sell
106.468,38,buy
91.6725,68,buy
96.5786,21,sell
98.315,39,sell
107.47,14,sell
90.05,69,sell
99.9713,11,sell
101.315,19,sell
101.013,60,sell
106.228,84,sell
93.0466,52,sell
103.962,39,sell
95.2059,5,buy
108.639,11,buy
103.988,16,sell
103.005,61,buy
102.401,24,sell
101.328,24,sell
102.016,69,buy
109.254,20,buy
102.315,78,sell
93.7153,49,sell
93.7778,58,sell
102.722,73,buy
105.506,57,sell
95.0286,46,sell
103.223,72,sell
105.876,36,buy
90.6916,64,sell
108.463,18,buy
105.069,53,sell
90.1949,81,buy
100.875,62,buy
95.5347,39,buy
95.505,83,buy
103.737,59,buy
99.8243,15,buy
108.92,85,buy
93.7018,38,buy
108.694,28,sell
99.1872,73,buy
94.1514,43,buy
104.401,3,buy
94.2598,56,buy
102.918,79,sell
101.322,57,buy
108.573,99,sell
106.373,11,buy
93.4298,88,sell
93.0364,7,sell
92.1717,48,buy
90.3292,34,sell
106.636,66,buy
98.1154,90,sell
94.1403,83,buy
105.425,51,buy
108.856,39,buy
96.5422,19,buy
105.698,58,sell
101.022,67,sell
102.549,76,sell
98.8882,19,sell
101.758,90,buy
100.563,37,buy
104.364,77,sell
101.744,47,buy
90.9896,90,buy
99.1934,52,sell
93.2843,32,sell
108.835,7,buy
91.1678,32,buy
98.5269,86,sell
100.138,72,sell
109.854,22,buy
105.473,26,sell
100.175,72,buy
105.811,59,buy
98.3306,17,sell
92.2034,23,sell
94.5291,100,buy
105.55,85,buy
99.4279,51,sell
109.579,84,sell
106.297,49,buy
106.186,17,buy
100.769,79,sell
101.349,48,buy
105.718,49,sell
92.2591,19,sell
99.8755,25,sell
90.8069,60,buy
105.817,67,sell
109.676,88,buy
97.8816,67,buy
106.641,10,sell
98.0757,27,buy
92.0016,51,buy
90.2621,80,sell
94.2965,28,sell
92.1045,100,buy
106.003,77,buy
107.594,63,sell
95.0038,98,sell
93.8945,51,buy
106.614,71,buy
94.6896,73,buy
107.043,89,buy
109.887,39,sell
90.2697,56,buy
106.812,17,buy
95.7527,70,buy
104.688,66,buy
107.837,82,buy
107.196,62,buy
94.2505,74,buy
93.7929,62,sell
92.6068,33,sell
107.856,83,buy
108.92,32,sell
91.0001,100,buy
102.821,92,buy
97.5635,16,sell
109.869,69,sell
105.017,19,buy
94.5997,67,sell
97.8174,42,buy
96.3936,75,buy
97.6821,54,sell
106.687,6,buy
101.44,33,sell
104.662,4,buy
109.342,1,sell
105.661,37,sell
93.7815,77,buy
93.1532,9,sell
107.133,65,buy
103.698,73,sell
107.563,14,buy
91.1243,86,sell
93.3776,61,sell
109.044,67,buy
97.3934,42,buy
97.7644,64,buy
100.374,85,sell
97.3896,69,buy
107.852,90,sell
94.2787,33,buy
109.729,16,sell
100.644,26,buy
98.8688,58,buy
94.7957,16,sell
98.3601,82,buy
93.3631,55,sell
103.954,76,buy
101.998,27,buy
105.749,74,buy
104.905,56,sell
92.2775,24,sell
90.5451,17,sell
98.8726,60,buy
103.305,91,buy
105.117,40,sell
99.0888,70,sell
99.5543,45,sell
91.9254,30,buy
109.848,44,buy
107.209,33,sell
103.594,90,sell
96.4787,46,sell
91.7365,93,buy
93.11,9,buy
106.009,62,buy
107.868,99,buy
109.471,68,buy
106.264,31,buy
95.8271,88,sell
106.97,76,buy
96.7467,11,sell
107.661,35,buy
97.9423,94,sell
95.6754,36,sell
96.2917,79,buy
92.8426,4,buy
91.5735,6,buy
93.2467,83,sell
106.296,36,buy
91.7604,48,buy
106.781,79,sell
90.8804,80,buy
92.8521,16,sell
99.2756,27,sell
99.9993,50,buy
105.971,26,sell
99.9296,92,buy
106.917,52,buy
99.1248,40,buy
103.033,28,buy
101.49,68,buy
92.7141,68,buy
105.235,53,sell
90.8542,79,sell
92.6889,12,sell
104.337,3,sell
97.0234,86,sell
104.201,17,buy
108.612,100,buy
103.922,45,sell
90.0073,49,buy
94.8585,85,buy
102.689,68,buy
100.261,15,sell
108.629,89,sell
93.1851,86,sell
93.3431,10,sell
91.0495,59,buy
92.3864,88,buy
96.0811,94,sell
95.6318,30,buy
96.9492,97,buy
105.784,38,sell
101.493,71,sell
100.854,4,sell
104.636,80,buy
90.4384,79,buy
97.9618,45,buy
90.7118,52,sell
108.059,16,sell
101.996,69,sell
90.9016,82,buy
98.1127,42,buy
102.38,83,buy
90.9687,84,buy
98.9296,73,buy
101.557,15,buy
94.7662,14,buy
98.1596,9,sell
100.475,62,buy
90.7239,12,sell
109.3,54,sell
108.993,48,sell
109.532,7,sell
99.1909,95,sell
93.4737,36,sell
108.809,78,sell
102.523,17,buy
90.3301,7,sell
97.2333,32,buy
99.2919,21,buy
92.2219,95,sell
105.197,67,sell
93.6698,89,sell
96.8064,62,sell
106.502,81,buy
100.069,38,sell
106.706,77,sell
100.227,44,buy
100.934,99,sell
105.956,71,buy
95.3577,87,sell
98.3186,34,buy
104.722,5,sell
99.8348,77,buy
90.9147,100,sell
95.6427,35,buy
95.3837,65,buy
109.179,39,buy
97.0784,41,sell
107.491,98,sell
90.4378,51,sell
107.321,86,sell
99.63,52,sell
92.2575,20,sell
98.7857,48,sell
95.6086,77,sell
107.089,81,buy
96.2072,69,sell
102.652,92,sell
109.159,30,buy
106.546,68,sell
99.4407,47,sell
91.9549,28,sell
95.8899,61,sell
94.9053,100,sell
96.8843,17,sell
104.948,52,sell
105.235,57,buy
109.934,33,buy
101.405,20,buy
95.2615,42,sell
99.7933,71,sell
90.68,59,buy
98.4454,33,buy
101.444,61,sell
95.4557,99,buy
102.489,39,buy
93.6378,28,buy
94.5975,73,sell
102.166,14,buy
105.08,10,sell
91.928,15,buy
98.3719,68,buy
97.2475,96,buy
103.496,100,sell
109.833,82,sell
99.5783,62,buy
96.4665,96,buy
106.026,24,buy
96.8229,77,buy
90.5883,53,sell
109.062,63,buy
108.056,88,sell
105.746,15,buy
92.1221,22,buy
100.669,52,sell
91.928,35,sell
99.787,82,buy
109.536,14,sell
92.0934,73,buy
94.6561,85,sell
102.122,76,buy
107.16,43,sell
107.666,21,buy
90.9973,93,sell
107.344,44,buy
95.2094,32,buy
103.714,3,buy
94.8724,78,buy
99.9551,44,buy
108.219,7,buy
105.567,6,sell
105.046,7,sell
100.027,16,buy
100.5,94,sell
96.5611,35,sell
100.138,64,sell
107.416,84,sell
93.2643,2,buy
100.473,98,buy
96.3619,68,buy
93.6888,33,buy
109.633,75,sell
108.98,34,sell
106.732,36,buy
91.9508,42,sell
94.7751,4,buy
105.579,64,buy
100.303,21,buy
92.2821,5,sell
94.6559,43,sell
100.575,7,sell
98.8744,74,sell
102.016,58,buy
96.7608,67,sell
103.88,5,sell
93.6097,73,sell
100.135,96,buy
94.8025,68,buy
108.459,64,buy
95.9359,33,sell
108.674,64,buy
108.105,64,sell
105.895,1,sell
98.7119,22,buy
95.6125,45,sell
105.047,31,sell
100.722,27,buy
94.4465,42,sell
106.704,84,buy
98.7814,81,sell
106.761,58,buy
104.579,9,buy
95.1686,84,buy
109.304,70,sell
98.795,2,sell
103.104,6,buy
101.508,32,sell
107.824,8,buy
90.9502,98,sell
107.327,4,buy
102.447,68,buy
92.7236,5,buy
97.4367,22,sell
100.913,18,sell
101.966,64,sell
100.283,56,buy
107.617,49,buy
104.979,75,buy
96.2542,94,buy
103.857,44,sell
105.847,24,buy
100.976,63,buy
96.2719,40,buy
92.9539,79,buy
100.761,99,sell
105.149,33,buy
101.175,31,buy
106.363,2,sell
92.4451,81,sell
95.9283,56,buy
109.672,6,buy
108.098,3,buy
107.177,14,buy
97.4596,84,sell
103.604,96,buy
103.354,54,sell
106.358,38,buy
92.9058,38,sell
94.8886,21,buy
101.789,91,buy
105.411,98,sell
106.602,88,sell
106.115,34,sell
101.077,81,sell
90.0297,27,sell
103.776,34,sell
93.1741,73,sell
91.1396,44,sell
108.103,92,sell
102.806,51,buy
99.1877,56,buy
94.5009,71,buy
103.192,39,buy
109.302,79,buy
90.1189,6,buy
92.7834,45,sell
92.093,91,buy
103.474,68,buy
107.248,16,buy
108.993,82,sell
102.047,36,sell
105.322,86,sell
94.5344,100,sell
103.283,100,buy
102.109,60,sell
104.357,15,buy
101.741,84,sell
104.621,52,buy
93.0427,49,buy
102.954,71,sell
106.997,13,sell
97.2822,83,buy
105.281,9,sell
91.2189,38,buy
108.289,78,buy
91.7192,72,buy
103.304,58,buy
106.388,13,buy
109.176,86,buy
98.1583,75,sell
96.7898,29,buy
107.454,21,sell
106.543,50,buy
109.834,81,buy
100.769,17,sell
109.559,26,buy
105.273,12,sell
103.582,44,sell
107.448,8,buy
109.199,69,buy
99.1343,8,sell
90.2862,54,sell
99.7038,32,sell
103.303,57,sell
109.303,98,sell
97.5472,33,sell
91.9458,9,sell
102.587,11,sell
96.4569,75,sell
95.7212,81,sell
105.311,92,buy
