price,quantity,type
74.8756,29,sell
60.0223,27,sell
86.7162,92,sell
88.3591,96,sell
88.5745,13,sell
73.0369,59,sell
88.5435,53,buy
79.0392,91,sell
70.9339,29,buy
81.3376,41,buy
63.1813,8,sell
106.179,46,buy
107.689,61,buy
87.9484,77,buy
60.0568,93,buy
59.6187,6,buy
70.2129,26,sell
96.3891,87,buy
75.5308,41,sell
101.771,95,buy
79.4991,88,sell
101.358,78,sell
67.3631,66,sell
84.3897,2,buy
86.6547,42,sell
96.5005,90,buy
87.9591,63,sell
90.5886,86,sell
52.6789,88,sell
66.0753,66,buy
62.7648,31,sell
74.3077,97,sell
66.2503,59,buy
58.3554,44,buy
83.6948,61,buy
60.5488,43,buy
94.0028,24,buy
87.8172,6,buy
95.7236,75,sell
86.7351,16,sell
66.7873,66,sell
85.5606,80,sell
94.2045,47,buy
88.8308,33,sell
70.1919,28,sell
107.627,16,sell
53.5438,91,sell
96.5605,58,buy
90.8561,55,sell
87.9111,1,buy
78.2058,33,sell
104.663,36,sell
68.8321,57,sell
96.1819,89,buy
88.6164,47,buy
73.2516,43,sell
108.371,54,sell
63.067,24,sell
104.229,12,buy
78.6683,48,sell
77.0186,78,sell
102.265,78,buy
70.4281,1,buy
59.3592,41,buy
85.6578,51,buy
72.8123,51,sell
108.315,18,buy
100.593,78,buy
70.6758,33,buy
97.6119,97,buy
68.1667,10,buy
92.4933,90,buy
53.7078,46,buy
96.0624,5,sell
61.6109,2,sell
69.7888,95,buy
74.8582,36,sell
92.412,32,sell
93.1052,98,buy
57.8977,8,sell
72.9983,70,sell
81.9816,39,sell
74.2296,18,buy
93.404,19,sell
52.6421,34,sell
98.0042,3,buy
74.7449,1,buy
101.722,70,buy
97.5877,32,buy
96.2112,39,buy
69.3994,26,buy
70.6242,26,buy
59.3784,16,sell
64.1196,29,buy
63.797,98,buy
96.4114,82,buy
104.849,8,buy
105.375,18,buy
67.7756,28,buy
90.92,15,buy
83.0835,85,buy
90.1511,38,buy
91.5852,3,buy
92.8333,77,buy
73.5048,62,buy
81.8333,17,buy
66.2037,14,sell
105.19,13,sell
86.8877,43,buy
93.2668,90,sell
77.5749,47,buy
63.2161,54,sell
74.7282,80,sell
109.446,39,buy
70.8301,60,sell
105.917,50,sell
88.1015,78,buy
50.6704,93,buy
53.5934,19,sell
88.7094,6,sell
63.4625,19,sell
67.7668,84,buy
106.915,73,buy
90.4931,27,sell
80.4923,48,buy
77.9161,26,sell
102.454,71,sell
53.7195,64,buy
89.3607,55,buy
67.7085,47,sell
60.558,70,buy
95.2374,13,sell
66.8847,79,sell
82.2015,16,buy
61.0164,77,buy
71.9098,41,buy
86.8946,59,sell
61.5004,100,sell
85.8129,10,buy
84.9641,67,sell
69.8037,1,sell
65.4532,45,sell
77.7027,76,buy
93.5855,42,sell
56.0516,62,buy
51.9694,63,sell
78.71,98,sell
65.0498,51,sell
84.3022,67,sell
69.2831,57,buy
87.7695,98,buy
102.484,27,sell
73.0429,100,buy
85.4929,42,buy
81.6991,80,sell
85.1069,58,buy
65.2513,69,buy
62.3455,72,sell
63.5587,26,buy
50.3419,56,buy
83.8092,17,buy
85.3383,10,buy
90.9037,66,sell
80.9258,38,sell
71.0959,30,buy
68.3954,59,buy
109.727,61,sell
106.801,94,sell
52.9234,6,sell
71.4428,60,sell
101.535,88,buy
61.3455,7,buy
55.3372,17,buy
83.5942,65,sell
90.7058,38,sell
86.174,11,buy
66.5666,42,sell
71.4038,5,buy
101.951,39,sell
68.0501,24,buy
107.704,71,buy
50.4117,76,sell
88.4825,99,buy
68.1587,98,sell
79.893,45,sell
72.1085,55,sell
61.1687,97,buy
100.189,69,buy
98.5979,58,buy
62.7712,48,buy
98.5622,15,sell
75.2816,76,buy
86.2986,64,buy
90.8412,38,sell
99.7548,23,sell
72.6474,38,sell
93.8035,20,buy
83.5059,9,sell
66.8142,45,buy
87.8843,15,sell
84.9841,96,sell
105.657,62,sell
84.1155,36,buy
76.016,26,buy
59.5714,13,sell
100.358,84,sell
105.992,26,sell
56.6704,24,buy
86.3773,5,buy
80.8024,66,buy
103.516,39,sell
84.2703,53,buy
72.4711,28,sell
65.1863,94,sell
85.1725,26,buy
103.942,96,sell
102.055,73,buy
72.0384,78,buy
104.047,36,sell
87.3663,35,sell
104.752,89,buy
82.4419,98,sell
94.1704,88,buy
95.0706,28,sell
105.342,82,buy
71.9449,1,sell
93.6038,67,buy
105.019,14,buy
75.0305,99,buy
86.4998,55,sell
77.4228,22,sell
79.4975,71,sell
60.2956,99,buy
82.3853,23,buy
104.813,67,sell
81.8469,55,sell
104.539,74,sell
107.284,76,buy
68.3205,90,buy
73.8868,84,sell
65.3232,77,sell
72.1316,79,sell
94.1522,32,sell
103.347,33,buy
75.7196,38,sell
95.5261,19,sell
53.8409,40,buy
108.252,7,buy
80.5603,60,buy
77.8147,61,buy
109.949,7,sell
84.6637,39,buy
106.303,56,buy
94.0019,64,sell
51.4086,85,sell
70.3017,70,sell
102.528,7,sell
93.2017,87,buy
94.4304,17,buy
68.0616,51,buy
62.8023,63,sell
57.9187,19,sell
95.8083,66,buy
69.5968,96,buy
79.3434,16,buy
53.1192,5,sell
94.2716,62,buy
105.888,48,sell
96.1562,84,sell
57.9195,40,sell
56.3938,65,sell
64.5921,58,buy
75.933,27,sell
52.9083,55,sell
64.4829,17,buy
90.4571,57,sell
64.9859,98,sell
67.7974,84,buy
93.1898,90,buy
55.564,63,buy
81.2222,85,sell
76.0008,54,sell
104.686,44,sell
61.4576,95,sell
91.7199,98,buy
104.291,44,sell
74.5229,20,sell
85.2679,77,sell
109.054,19,buy
92.1089,30,buy
70.4686,28,sell
52.8122,37,sell
104.596,27,sell
86.3884,21,buy
93.6386,57,buy
89.588,61,buy
73.8235,97,buy
82.8441,77,buy
87.445,49,sell
81.4089,50,sell
100.553,76,buy
60.0052,100,sell
57.1129,83,buy
52.2585,28,buy
73.907,46,buy
65.1253,25,buy
63.3002,93,sell
70.8199,67,sell
108.573,82,buy
107.179,36,buy
88.5463,47,buy
61.1852,42,buy
63.0847,10,buy
68.6023,14,sell
106.851,52,buy
88.3494,15,sell
90.723,13,buy
94.3365,19,buy
52.2047,24,buy
79.2086,84,sell
93.921,28,sell
87.3944,86,sell
56.109,14,sell
86.727,32,buy
74.3379,36,sell
63.1598,87,sell
91.6915,42,buy
76.3609,27,buy
61.3644,9,sell
55.6845,96,sell
87.8883,78,sell
109.603,46,buy
85.1197,54,buy
76.1088,7,sell
101.09,70,sell
85.7916,91,sell
51.3486,29,sell
84.0449,63,buy
71.5504,6,sell
99.7055,78,sell
81.3451,46,buy
78.8264,62,buy
59.8803,6,buy
65.5176,69,sell
68.4358,42,sell
66.2468,65,buy
64.2642,62,sell
78.6192,13,sell
52.3921,88,buy
50.1567,91,buy
56.9981,27,sell
99.1922,99,sell
99.6599,46,buy
60.6373,48,buy
69.34,17,sell
101.271,37,sell
80.5249,51,sell
67.7452,36,sell
52.3984,48,buy
100.713,14,sell
72.9636,98,sell
106.893,75,sell
71.0564,8,buy
75.7814,20,sell
65.9057,48,buy
75.402,64,buy
76.4756,60,sell
89.0163,41,sell
96.7853,31,sell
77.6057,94,sell
64.6887,96,buy
54.0619,71,sell
61.8659,78,sell
90.3953,77,sell
96.8585,100,sell
82.6491,79,buy
100.023,71,buy
77.347,28,buy
76.8729,29,buy
84.8485,2,sell
70.4856,85,buy
97.7593,28,buy
79.8584,22,buy
87.5126,33,sell
50.8486,77,sell
61.5276,32,sell
77.4926,60,buy
107.989,16,buy
96.6305,30,buy
78.5192,86,sell
95.8034,12,sell
81.4671,87,buy
60.4063,13,sell
65.1285,34,sell
100.089,77,sell
56.4068,70,sell
61.7918,50,sell
60.0706,3,sell
87.3211,64,buy
84.6009,30,buy
106.621,18,buy
80.0878,20,sell
56.9685,24,buy
97.3753,98,buy
65.9914,41,buy
55.702,44,sell
53.4727,36,buy
68.1987,38,sell
108.465,88,buy
104.862,28,sell
67.8484,33,buy
75.2232,69,buy
54.3095,2,sell
77.7073,33,buy
91.3373,33,sell
103.779,1,sell
52.635,68,buy
58.8058,23,sell
60.3181,5,buy
62.7854,46,sell
59.3231,46,sell
101.652,94,buy
98.7441,11,buy
90.3597,41,buy
101.874,41,buy
106.215,60,sell
100.966,82,sell
91.5019,44,buy
51.9796,28,buy
50.7815,39,buy
88.5788,78,buy
88.9641,43,sell
82.601,10,buy
86.9367,90,buy
91.2579,100,sell
69.6104,29,buy
71.0591,75,buy
51.0368,65,buy
81.6422,85,buy
78.1667,91,sell
92.3337,92,sell
106.474,96,buy
80.4646,96,buy
89.559,12,buy
92.0848,78,buy
62.7441,34,buy
53.7622,36,sell
95.2796,30,buy
106.827,27,sell
56.6699,11,sell
98.9699,39,sell
76.9164,100,sell
95.0802,58,sell
61.3241,17,buy
83.5526,6,sell
50.5314,73,sell
52.2301,65,sell
66.8929,72,buy
88.2135,54,sell
108.025,79,sell
80.6474,19,sell
103.4,54,buy
82.036,56,sell
51.3749,86,sell
85.1713,100,buy
64.3418,52,sell
73.5122,34,sell
74.923,21,sell
72.216,37,sell
80.4121,87,buy
82.2692,63,sell
103.695,51,sell
56.4704,29,sell
109.968,26,sell
69.2342,59,sell
55.5548,60,buy
68.8967,71,buy
104.152,6,buy
76.729,74,buy
88.7287,87,buy
85.1954,8,buy
51.7499,77,buy
60.288,98,sell
51.0489,25,buy
107.696,49,buy
92.6781,43,buy
85.2128,13,sell
78.0588,34,sell
84.6651,82,buy
63.6538,50,sell
75.7519,34,sell
95.7788,90,buy
75.586,9,buy
101.391,70,buy
77.9539,7,buy
98.3236,83,buy
95.2276,10,buy
61.3512,67,sell
92.4907,79,buy
53.6028,77,buy
80.338,39,buy
109.687,76,sell
62.0178,78,sell
86.6705,96,sell
73.7415,28,sell
109.486,4,buy
108.474,26,buy
89.0575,56,sell
83.95,76,sell
78.5135,44,sell
106.721,4,sell
72.1409,58,sell
101.878,61,sell
77.2258,48,buy
107.423,15,sell
72.88,22,buy
105.741,91,buy
52.1238,57,sell
68.1902,80,sell
107.734,96,sell
60.6538,99,sell
72.1354,36,buy
53.6438,94,buy
68.6753,96,buy
67.8744,41,buy
104.058,68,sell
52.7284,64,buy
74.438,88,sell
77.123,60,sell
97.8684,66,buy
105.143,74,buy
86.6424,34,buy
93.6489,7,sell
73.2828,54,buy
108.98,88,buy
69.7338,5,sell
57.5227,25,buy
84.4482,11,buy
103.201,73,sell
65.1714,33,buy
98.7125,89,buy
55.7401,92,buy
57.4701,68,sell
52.7405,10,buy
98.89,52,buy
108.161,33,buy
84.2638,26,sell
105.612,55,sell
97.5075,28,buy
89.4102,73,buy
61.8788,88,buy
76.7707,90,sell
101.677,62,buy
77.1297,88,sell
107.884,10,buy
68.8042,20,buy
98.7534,73,buy
80.004,50,sell
90.7852,14,buy
95.0866,90,buy
88.0213,72,buy
80.3189,2,sell
99.3142,24,sell
54.5454,87,sell
105.352,38,sell
108.652,30,sell
56.4404,11,buy
63.1274,62,buy
88.7223,91,sell
89.2816,3,buy
78.0498,89,buy
76.9023,18,buy
74.1046,26,sell
74.5429,21,sell
95.3626,34,sell
100.323,73,sell
56.2128,10,sell
79.7593,19,sell
91.4396,8,buy
105.746,7,buy
50.8663,48,sell
61.6598,9,buy
62.0125,58,buy
87.5805,41,buy
57.5669,39,buy
67.9821,38,sell
57.3743,100,sell
98.2626,42,sell
75.4801,57,sell
91.1291,91,buy
109.683,61,sell
90.8491,88,buy
88.8891,15,sell
92.6066,39,sell
77.7819,2,sell
103.009,50,sell
53.3815,40,sell
101.405,12,sell
79.0377,12,sell
57.101,44,buy
97.8847,98,sell
62.4887,49,sell
106.519,88,buy
84.9184,87,sell
51.3524,31,buy
88.0414,11,buy
98.0697,56,buy
61.8578,46,buy
90.8347,48,buy
59.1147,96,sell
88.8084,48,sell
97.1952,7,buy
86.8584,13,sell
90.2651,71,buy
98.9851,3,buy
103.376,3,sell
63.0237,85,buy
73.7243,38,buy
102.71,37,buy
57.7082,75,buy
98.1907,39,buy
85.302,70,sell
91.4716,51,buy
54.7916,25,buy
71.2819,71,buy
97.0789,8,buy
96.7495,26,buy
77.552,66,sell
80.8943,53,sell
103.85,86,buy
80.1653,96,buy
52.6018,33,buy
98.8191,78,buy
99.8393,57,buy
88.4643,16,sell
109.134,1,sell
73.1274,49,buy
71.1502,31,sell
105.295,21,sell
105.302,99,sell
79.6983,12,sell
92.1691,74,buy
88.2427,5,sell
81.2925,24,buy
60.9054,48,buy
106.966,48,sell
89.2747,30,sell
69.4101,80,sell
55.8172,86,sell
91.1273,84,sell
97.0376,21,buy
54.6125,86,buy
63.8227,37,buy
75.5668,41,buy
85.7246,42,sell
73.5409,72,buy
102.701,32,sell
51.3226,3,sell
104.031,63,sell
65.5472,8,sell
52.6984,84,sell
89.874,54,sell
87.1617,2,sell
104.149,55,sell
105.206,13,sell
86.2106,4,sell
64.0318,25,sell
93.7468,45,sell
89.4773,3,buy
57.1136,4,sell
105.791,68,sell
72.0605,66,buy
52.2624,21,buy
90.8509,56,buy
98.9794,58,buy
95.7899,44,buy
83.8872,68,buy
98.827,90,sell
68.7779,15,buy
53.4674,31,sell
77.8889,9,buy
79.6671,79,buy
62.2035,80,buy
89.8334,18,sell
68.2905,95,sell
80.7393,99,sell
73.9978,42,sell
59.5059,53,buy
54.4924,17,sell
66.0004,39,sell
93.1022,38,buy
80.3811,98,sell
53.637,32,sell
87.3372,39,sell
97.2978,70,buy
106.902,66,sell
60.2119,35,buy
108.143,78,sell
79.9285,45,sell
81.1258,85,buy
90.9385,59,sell
70.6998,30,sell
79.2453,90,sell
74.6216,73,sell
88.938,84,sell
79.8394,19,sell
107.682,7,sell
83.3069,94,sell
52.578,73,sell
103.576,99,sell
75.2509,47,buy
86.2268,55,sell
72.0255,23,buy
65.7785,67,sell
88.3606,38,sell
63.9639,22,buy
54.4963,44,sell
99.9038,66,sell
97.8045,48,sell
60.454,15,buy
75.0132,56,buy
106.903,72,buy
98.2425,57,sell
79.837,84,sell
53.9905,12,buy
91.5375,49,sell
78.1896,42,sell
55.6878,81,buy
56.8663,98,sell
63.5973,6,sell
93.712,100,buy
55.3431,83,buy
53.1199,15,sell
102.768,79,sell
106.561,29,sell
69.9281,73,sell
65.2615,31,buy
97.0529,39,sell
98.7781,48,buy
105.599,87,buy
95.5559,78,buy
90.4097,68,buy
76.3899,66,buy
79.5849,58,sell
104.932,6,buy
51.9358,19,buy
100.798,18,buy
89.85,60,buy
50.5216,5,buy
69.5542,67,buy
77.1962,43,buy
57.8478,52,buy
108.33,50,buy
80.5778,81,buy
68.4118,51,buy
103.557,93,buy
72.2355,22,buy
50.8873,88,buy
78.8231,2,sell
82.4657,69,sell
50.6009,96,sell
60.9764,6,buy
51.4626,4,buy
76.5139,65,buy
85.7533,59,buy
53.0228,50,buy
60.2834,22,sell
82.5964,15,sell
106.806,21,sell
78.0744,8,sell
75.1749,59,buy
90.6015,9,buy
88.5612,60,buy
66.4049,93,sell
109.117,53,buy
64.1448,7,buy
86.8544,70,buy
62.3724,22,sell
59.8718,67,sell
80.315,78,buy
66.0457,3,sell
106.262,84,buy
105.747,2,sell
54.736,2,buy
75.5928,53,buy
96.9124,29,sell
75.0426,24,sell
77.4676,21,sell
95.255,70,buy
98.689,34,buy
73.705,98,sell
92.9309,38,buy
75.9422,77,buy
91.1027,49,sell
63.4647,43,buy
50.169,46,buy
60.4431,76,buy
73.8065,90,sell
69.1562,22,buy
72.2958,30,buy
92.499,3,buy
95.3087,36,buy
105.551,23,sell
63.735,43,buy
83.4113,51,sell
59.8181,66,buy
66.431,85,sell
74.414,14,sell
81.7499,98,buy
95.6702,16,buy
80.2147,67,sell
94.0676,43,sell
61.9262,61,buy
54.2332,13,buy
55.9487,40,buy
82.8263,91,sell
62.7184,8,buy
84.1581,47,sell
65.14,36,sell
69.4931,12,buy
109.096,23,sell
70.1064,42,sell
76.749,49,sell
95.1429,72,sell
71.5967,44,buy
101.279,18,sell
105.343,27,buy
52.2074,55,sell
98.9969,60,sell
71.5448,6,buy
109.259,8,sell
50.6109,48,buy
84.774,3,buy
107.815,62,buy
70.6908,34,buy
95.7606,57,sell
53.3768,4,buy
77.2014,76,buy
82.8102,63,sell
81.0909,20,buy
70.2277,9,sell
74.3251,46,buy
76.7416,44,sell
100.675,49,sell
71.4771,38,sell
90.9654,44,buy
75.7163,18,buy
74.941,91,buy
103.789,31,sell
68.2991,3,buy
107.374,95,buy
98.0125,11,sell
91.5896,26,sell
95.9753,87,sell
50.0646,10,sell
70.4303,28,buy
92.7705,77,buy
64.2103,94,sell
69.3536,6,buy
61.7783,76,sell
69.1945,75,buy
91.7183,65,sell
81.1264,86,sell
88.8865,83,buy
66.4359,94,buy
68.479,66,buy
84.676,40,sell
106.824,50,buy
100.52,88,buy
82.6273,7,sell
77.2709,62,sell
103.228,14,buy
104.914,13,buy
102.682,22,sell
104.256,77,buy
60.339,41,sell
81.1528,82,buy
52.5208,35,sell
90.8832,60,buy
86.5919,82,sell
78.8458,51,buy
109.16,69,sell
59.22,23,buy
56.6823,33,buy
83.8117,23,sell
74.7195,17,sell
84.4772,8,buy
92.7376,75,buy
87.6248,53,buy
59.5849,43,buy
52.2064,59,buy
105.331,37,buy
108.499,5,sell
58.9931,27,sell
103.93,41,buy
53.4613,90,buy
64.5804,84,buy
97.26,12,buy
88.7959,37,sell
97.3531,54,sell
80.3739,79,sell
69.5394,64,buy
104.825,74,sell
55.819,97,buy
51.6713,7,sell
81.3222,39,sell
90.6989,2,buy
67.6325,42,sell
70.9523,99,sell
96.7001,86,sell
96.9231,11,buy
104.31,57,sell
58.3299,26,buy
89.3917,43,sell
91.173,42,buy
79.7352,77,buy
95.3137,69,sell
83.3806,76,buy
78.7902,47,sell
90.1987,95,buy
77.2603,29,buy
93.3272,26,buy
87.1234,45,buy
71.5974,15,buy
84.4877,16,buy
55.8512,74,sell
91.0269,5,buy
109.441,17,buy
61.6533,30,sell
99.8399,37,buy
93.2389,20,sell
68.2114,24,sell
50.4934,90,buy
71.3308,88,buy
64.3609,19,sell
52.7161,97,buy
79.1337,66,sell
67.0064,85,buy
89.7813,5,buy
97.3942,72,buy
56.6154,93,buy
83.3659,90,sell
96.4835,48,sell
65.7598,7,buy
108.044,38,sell
101.254,4,sell
54.8193,20,sell
70.75,57,buy
99.4534,30,sell
90.1319,69,buy
99.3494,44,sell
99.0633,54,buy
109.866,21,sell
57.1059,28,buy
75.6937,72,buy
103.225,30,sell
74.2251,9,sell
99.9769,88,buy
68.6698,51,sell
84.7419,91,sell
56.7412,49,sell
80.7379,57,sell
88.0708,23,buy
65.6619,12,buy
98.2035,66,sell
71.8347,56,sell
56.9722,1,sell
67.8835,75,sell
52.0977,28,buy
61.0714,21,buy
108.698,17,sell
90.8773,15,buy
77.8228,62,buy
94.1544,70,sell
57.4298,68,buy
100.712,1,buy
64.4306,82,buy
59.4472,97,buy
87.2201,51,sell
91.0671,63,buy
58.622,33,buy
94.9645,20,sell
51.4002,49,buy
50.9361,82,buy
91.8667,96,sell
101.629,98,sell
81.1781,57,buy
68.2577,15,sell
85.7578,16,buy
73.2418,78,buy
76.8548,34,buy
93.1514,24,buy
95.5022,52,buy
55.645,21,buy
72.766,59,sell
54.4324,78,buy
100.935,40,sell
58.2958,30,buy
72.283,41,buy
78.0944,68,sell
84.462,49,sell
96.3259,36,buy
62.8197,77,sell
85.1969,29,sell
108.777,70,buy
75.7837,48,buy
109.811,14,sell
79.1003,29,buy
94.1578,75,sell
70.8751,43,sell
93.1676,99,sell
55.6525,32,buy
68.8983,100,sell
61.2117,100,buy
66.4678,47,buy
78.9313,86,buy
83.1678,49,buy
56.7471,92,buy
68.3644,55,buy
54.1305,88,sell
57.4622,11,sell
78.6509,40,sell
101.384,68,sell
101.822,5,sell
107.842,43,buy
67.9478,96,buy
77.5804,11,sell
58.0928,80,buy
67.6132,70,sell
68.7987,87,sell
105.022,88,buy
71.0362,44,buy
96.79,56,buy
101.364,44,sell
101.313,38,buy
86.0349,79,sell
59.4878,58,sell
96.0297,91,sell
71.1452,22,sell
99.1494,57,buy
85.988,9,sell
59.8215,16,sell
90.6656,84,sell
77.5331,100,buy
103.428,66,buy
67.1481,99,buy
71.0715,3,buy
50.4886,81,buy
54.4462,28,buy
60.7175,20,buy
82.8584,77,sell
95.2168,82,buy
81.2128,59,sell
80.7105,84,buy
85.585,43,buy
72.597,71,sell
57.6978,7,sell
76.6316,28,sell
104.809,15,buy
108.353,56,buy
100.774,50,buy
95.366,65,buy
60.939,24,buy
53.6252,81,buy
86.161,16,sell
102.207,40,buy
92.8822,38,sell
77.0579,90,buy
87.392,86,buy
87.3918,17,buy
92.1806,9,sell
74.6181,97,buy
73.9481,86,buy
84.1258,89,sell
99.1814,17,sell
51.1438,10,buy
103.857,99,buy
90.8531,66,buy
64.6121,3,sell
107.491,56,buy
52.1211,85,sell
74.7869,18,sell
98.9076,94,sell
57.718,33,buy
105.044,24,sell
82.8468,28,sell
95.7284,60,buy
105.878,30,sell
80.9963,96,sell
78.6487,82,buy
99.8146,7,sell
97.866,92,sell
80.9148,57,buy
81.041,37,buy
66.6982,95,buy
62.7689,63,buy
70.9971,52,buy
91.9186,74,buy
54.9357,60,buy
86.5762,81,buy
55.8413,93,buy
69.4579,52,sell
84.1677,47,sell
51.0392,56,buy
85.428,85,sell
107.016,95,sell
73.4152,22,buy
60.0014,74,sell
50.6965,58,buy
67.98,99,sell
92.7716,43,sell
60.8795,96,buy
52.217,42,sell
98.4111,81,sell
98.3134,98,sell
109.793,80,sell
95.9683,34,buy
108.21,21,buy
78.2785,87,sell
69.8464,2,sell
101.686,56,sell
97.3639,78,sell
76.9864,53,buy
69.6465,70,sell
81.5159,97,sell
69.0773,45,sell
82.5039,28,buy
60.7151,6,sell
95.5591,6,sell
82.8681,17,sell
62.5454,7,sell
66.0631,11,buy
70.0767,8,sell
91.3085,92,buy
59.9362,59,sell
78.0529,36,buy
101.352,48,buy
72.0698,62,sell
51.5112,54,buy
85.7882,83,sell
83.383,35,sell
103.822,97,sell
60.6093,7,buy
69.812,36,sell
101.97,8,buy
73.8482,23,sell
95.9714,62,buy
95.7768,67,buy
69.9381,71,buy
101.019,38,buy
53.103,84,sell
88.9109,8,buy
92.1954,82,sell
54.6333,60,sell
108.027,91,buy
78.3429,7,buy
56.2585,77,sell
64.8173,71,buy
92.1443,42,buy
56.7913,84,buy
54.4494,60,buy
80.2775,9,sell
53.91,1,buy
61.6884,45,sell
80.3084,3,buy
74.5207,25,sell
61.9572,51,buy
79.3166,1,buy
50.0037,46,sell
102.349,37,sell
68.4148,63,buy
71.0134,68,buy
77.5923,19,sell
76.8415,29,sell
50.3969,72,buy
51.1315,45,sell
82.1465,30,sell
68.4174,24,sell
89.8987,52,buy
54.0607,16,buy
80.9028,63,buy
64.4205,60,buy
53.2208,84,sell
88.223,75,sell
94.072,40,sell
92.9085,27,buy
53.3708,69,sell
68.7313,16,sell
91.6602,49,buy
75.1504,88,buy
77.4414,97,buy
76.8648,14,sell
106.931,60,sell
94.5016,59,sell
102.933,89,buy
88.204,18,buy
61.7174,23,sell
105.604,64,sell
98.7817,5,sell
50.0138,25,sell
95.8283,42,buy
69.0819,80,buy
66.1735,78,sell
50.1581,13,sell
80.8589,44,sell
92.8101,9,sell
109.038,54,buy
70.3734,97,buy
60.8154,31,sell
85.1651,10,buy
95.3928,96,sell
54.0111,27,buy
58.6039,69,sell
95.7262,70,buy
91.0336,20,sell
79.8788,57,sell
70.8251,47,buy
57.259,9,sell
72.4113,37,sell
85.6167,63,buy
85.7473,58,sell
105.712,75,sell
94.9728,80,sell
54.355,34,buy
98.4848,30,buy
60.6942,83,buy
106.077,8,sell
74.7668,5,buy
81.4875,72,sell
71.0797,17,buy
56.8931,51,sell
81.2103,71,sell
73.703,58,sell
93.1347,39,sell
68.8297,80,sell
54.6703,57,sell
71.1106,31,buy
90.7966,27,buy
68.1417,52,buy
94.1175,50,sell
100.89,49,buy
61.4429,42,sell
88.1007,28,sell
98.2878,10,buy
94.7732,21,sell
102.466,3,buy
81.7751,31,sell
98.3303,91,sell
68.5094,77,buy
100.401,6,sell
71.6969,32,sell
52.3602,78,buy
79.7119,86,sell
81.8468,27,sell
69.885,56,sell
92.4445,35,sell
59.7728,80,buy
78.633,49,buy
68.1976,15,buy
78.9456,29,buy
104.345,5,buy
81.6922,82,buy
105.773,60,buy
103.175,15,buy
100.202,81,buy
71.6525,46,buy
67.8694,49,sell
80.0271,24,sell
51.4872,33,buy
97.6862,16,sell
61.9436,37,buy
53.497,34,buy
76.9786,25,sell
109.714,92,sell
58.0741,26,sell
67.4572,90,buy
62.2449,30,buy
55.1089,75,sell
85.1907,16,buy
92.2385,53,buy
80.0644,42,sell
95.8766,100,buy
109.014,48,buy
106.423,62,sell
94.1966,72,buy
81.7484,56,buy
51.1293,28,buy
77.6615,22,sell
86.4799,3,buy
94.8051,46,buy
106.236,93,sell
100.402,67,buy
54.0466,49,sell
93.4054,80,buy
51.8834,26,buy
86.8095,26,sell
52.6682,92,buy
64.1134,66,sell
51.4806,95,sell
56.8675,82,sell
95.5787,79,sell
53.4328,84,buy
77.3405,78,sell
51.4318,62,sell
92.165,83,buy
71.7268,97,buy
91.8986,60,sell
69.5106,86,sell
79.5919,85,sell
109.15,89,buy
99.7551,17,buy
72.5677,8,buy
79.3489,67,buy
72.3758,36,buy
53.4338,25,sell
73.401,98,buy
87.4907,83,sell
103.783,94,buy
60.217,9,sell
65.8857,55,sell
101.017,28,sell
98.5454,3,sell
83.5083,32,sell
95.2773,69,buy
52.1724,17,sell
101.342,18,sell
102.403,50,sell
63.1363,47,sell
79.3901,1,sell
101.866,68,buy
69.612,46,buy
105.854,21,buy
99.8638,93,sell
70.9039,9,buy
102.02,58,buy
107.102,99,buy
51.6592,15,buy
52.6807,28,sell
95.6085,88,buy
103.582,33,buy
75.5529,2,sell
74.6037,60,buy
100.604,78,sell
94.5743,71,sell
54.0013,86,buy
58.7098,2,buy
88.0896,14,buy
81.4312,39,sell
82.6426,12,buy
55.3914,66,sell
72.7289,88,buy
50.5841,87,buy
79.8336,63,buy
95.789,13,buy
67.7562,19,sell
83.7422,21,buy
67.8322,19,buy
69.0179,71,sell
90.8768,9,buy
88.8694,57,buy
92.4622,98,sell
73.5263,46,buy
51.7469,88,sell
98.087,87,sell
90.5574,70,buy
106.547,71,buy
104.463,65,buy
56.9003,6,sell
51.3899,69,buy
86.689,24,buy
60.5963,4,sell
107.676,39,buy
62.4102,91,buy
74.6145,33,sell
61.7651,83,sell
69.5329,14,buy
55.8998,56,buy
78.2476,16,sell
85.2899,8,buy
76.867,14,buy
59.9402,64,sell
83.7224,95,buy
67.7952,51,buy
52.9769,26,sell
55.4776,76,sell
71.0563,42,sell
109.106,9,buy
65.7259,81,buy
61.2809,51,sell
93.5769,66,buy
51.8371,9,sell
95.2936,82,buy
77.7649,69,sell
109.972,6,buy
53.3544,47,sell
99.163,61,sell
109.781,94,sell
92.2895,43,buy
68.7567,31,buy
53.3625,37,sell
88.1911,39,buy
89.865,66,sell
82.7743,37,sell
82.9157,68,sell
86.8734,7,sell
50.9055,95,buy
65.1354,23,buy
106.242,79,buy
84.6434,60,buy
109.783,23,buy
98.5433,82,buy
59.7205,13,buy
54.5165,25,buy
54.0435,1,buy
90.6267,64,sell
50.0947,13,buy
59.5563,81,sell
73.9591,49,buy
74.2663,81,sell
60.4415,87,buy
81.2845,35,buy
86.1864,81,sell
52.9202,65,sell
72.3709,29,buy
85.7117,77,buy
89.7413,35,buy
106.663,13,sell
89.8091,73,sell
53.8687,18,sell
57.9148,62,buy
80.8782,63,buy
70.7948,90,sell
107.185,87,sell
